channel,u0,tE,rho,q,s,mag_ref,seed,injected_t0,fitted_t0,fitted_u0,fitted_tE,event_delta_chi2,anomaly_delta_chi2,event_detected,anomaly_detected,recovered,parameters_recovered,failure_reason,n_points_in_anomaly_window,wall_time_s
ffp,0.05,0.5,0.01,0.0,1.0,19.5,0,17.697867137638703,17.697868497769296,0.05002159356540027,0.5000059564370414,1414577.5789269493,,True,False,True,True,event_detected_parameters_recovered,0,0.5044082999999999
ffp,0.05,0.5,0.01,0.0,1.0,19.5,1,9.504636963259353,9.50452845913188,0.050023439768885326,0.49973331993579084,1397556.4417904252,,True,False,True,True,event_detected_parameters_recovered,0,0.5622569
ffp,0.05,2.0,0.01,0.0,1.0,19.5,0,17.697867137638703,17.697857438011265,0.05012458735887524,1.9956823840809164,5380946.431584919,,True,False,True,True,event_detected_parameters_recovered,0,0.5328599
ffp,0.05,2.0,0.01,0.0,1.0,19.5,1,9.504636963259353,9.504584390753026,0.05004851952983922,2.0003009687471267,4457900.474603533,,True,False,True,True,event_detected_parameters_recovered,0,0.5587190999999998
ffp,0.5,0.5,0.01,0.0,1.0,19.5,0,17.697867137638703,17.69741801647979,0.5156908246877594,0.49069685341323566,427130.1981096758,,True,False,True,True,event_detected_parameters_recovered,0,0.5825781000000001
ffp,0.5,0.5,0.01,0.0,1.0,19.5,1,9.504636963259353,9.50477503413902,0.5095976999962438,0.49470885350105587,414640.5089039923,,True,False,True,True,event_detected_parameters_recovered,0,0.5547257999999999
ffp,0.5,2.0,0.01,0.0,1.0,19.5,0,17.697867137638703,17.697598203787496,0.4922578419020675,2.016383376431836,1479903.3763114728,,True,False,True,True,event_detected_parameters_recovered,0,0.37419889999999967
ffp,0.5,2.0,0.01,0.0,1.0,19.5,1,9.504636963259353,9.505711677506714,0.5034127613725032,1.995336239537582,1126756.6677678823,,True,False,True,True,event_detected_parameters_recovered,0,0.4103690000000002
